mjd	why	night_mjd	sequence
60852.36319444444	cadence	60852	ECDFS_g
60852.97083333333	cadence	60853	COSMOS_g
60853.37152777778	cadence	60853	Elias_S1_g
60854.37152777778	cadence	60854	ECDFS_g
60855.37152777778	cadence	60855	Elias_S1_g
60856.37152777778	cadence	60856	ECDFS_g
60857.37152777778	cadence	60857	Elias_S1_g
60858.37152777778	cadence	60858	ECDFS_g
60859.37152777778	cadence	60859	Elias_S1_g
60860.37152777778	cadence	60860	ECDFS_g
60861.37152777778	cadence	60861	Elias_S1_g
60862.322222222225	pregap	60862	XMM-LSS_g
60862.37152777778	pregap	60862	ECDFS_g
60863.37152777778	cadence	60863	Elias_S1_g
60865.37152777778	pregap	60865	Elias_S1_g
60869.37152777778	bridge	60869	Elias_S1_g
60870.37152777778	postgap	60870	Elias_S1_g
60872.37152777778	cadence	60872	Elias_S1_g
60873.37152777778	postgap	60873	ECDFS_g
60874.32013888889	postgap	60874	XMM-LSS_g
60874.37152777778	cadence	60874	Elias_S1_g
60875.37152777778	cadence	60875	ECDFS_g
60876.33125	cadence	60876	Elias_S1_g
60877.32013888889	cadence	60877	XMM-LSS_g
60877.37152777778	cadence	60877	ECDFS_g
60878.36388888889	cadence	60878	Elias_S1_g
60879.32013888889	cadence	60879	XMM-LSS_g
60879.37152777778	cadence	60879	ECDFS_g
60880.3625	cadence	60880	Elias_S1_g
60881.32013888889	cadence	60881	XMM-LSS_g
60881.37152777778	cadence	60881	ECDFS_g
60882.35138888889	cadence	60882	Elias_S1_g
60883.32013888889	cadence	60883	XMM-LSS_g
60883.37152777778	cadence	60883	ECDFS_g
60884.35138888889	cadence	60884	Elias_S1_g
60885.32013888889	cadence	60885	XMM-LSS_g
60885.37152777778	cadence	60885	ECDFS_g
60886.34027777778	cadence	60886	Elias_S1_g
60887.32013888889	cadence	60887	XMM-LSS_g
60887.37152777778	cadence	60887	ECDFS_g
60888.33888888889	cadence	60888	Elias_S1_g
60889.32013888889	cadence	60889	XMM-LSS_g
60889.37152777778	cadence	60889	ECDFS_g
60890.33263888889	cadence	60890	Elias_S1_g
60891.32013888889	cadence	60891	XMM-LSS_g
60891.37152777778	cadence	60891	ECDFS_g
60892.30902777778	pregap	60892	XMM-LSS_g
60892.3625	cadence	60892	Elias_S1_g
60893.37013888889	pregap	60893	ECDFS_g
60894.37013888889	pregap	60894	Elias_S1_g
60895.36388888889	bridge	60895	Elias_S1_g
60896.36388888889	bridge	60896	XMM-LSS_g
60898.36388888889	bridge	60898	ECDFS_g
60899.33125	postgap	60899	Elias_S1_g
60900.36388888889	postgap	60900	ECDFS_g
60901.30763888889	cadence	60901	Elias_S1_g
60901.36388888889	postgap	60901	XMM-LSS_g
60902.260416666664	cadence	60902	Euclid_g
60902.36388888889	cadence	60902	ECDFS_g
60903.18263888889	cadence	60903	Elias_S1_g
60903.36388888889	cadence	60903	XMM-LSS_g
60904.260416666664	cadence	60904	Euclid_g
60904.36388888889	cadence	60904	ECDFS_g
60905.27013888889	cadence	60905	Elias_S1_g
60905.33263888889	cadence	60905	XMM-LSS_g
60906.260416666664	cadence	60906	Euclid_g
60906.3625	cadence	60906	ECDFS_g
60907.28888888889	cadence	60907	Elias_S1_g
60907.35138888889	cadence	60907	XMM-LSS_g
60908.25277777778	cadence	60908	Euclid_g
60908.35138888889	cadence	60908	ECDFS_g
60909.27777777778	cadence	60909	Elias_S1_g
60909.35138888889	cadence	60909	XMM-LSS_g
60910.25277777778	cadence	60910	Euclid_g
60910.35138888889	cadence	60910	ECDFS_g
60911.27638888889	cadence	60911	Elias_S1_g
60911.35138888889	cadence	60911	XMM-LSS_g
60912.25277777778	cadence	60912	Euclid_g
60912.35138888889	cadence	60912	ECDFS_g
60913.27013888889	cadence	60913	Elias_S1_g
60913.34027777778	cadence	60913	XMM-LSS_g
60914.25277777778	cadence	60914	Euclid_g
60914.35138888889	cadence	60914	ECDFS_g
60915.26875	cadence	60915	Elias_S1_g
60915.33888888889	cadence	60915	XMM-LSS_g
60916.25277777778	cadence	60916	Euclid_g
60916.35138888889	cadence	60916	ECDFS_g
60917.25763888889	cadence	60917	Elias_S1_g
60917.33125	cadence	60917	XMM-LSS_g
60918.25277777778	cadence	60918	Euclid_g
60918.35138888889	cadence	60918	ECDFS_g
60919.27638888889	cadence	60919	Elias_S1_g
60919.325694444444	cadence	60919	XMM-LSS_g
60920.25277777778	pregap	60920	Euclid_g
60920.35138888889	cadence	60920	ECDFS_g
60921.30138888889	cadence	60921	XMM-LSS_g
60921.35138888889	cadence	60921	Elias_S1_g
60922.34027777778	cadence	60922	ECDFS_g
60923.27013888889	pregap	60923	Elias_S1_g
60923.34027777778	pregap	60923	XMM-LSS_g
60924.240277777775	bridge	60924	Euclid_g
60924.34027777778	pregap	60924	ECDFS_g
60925.33263888889	bridge	60925	XMM-LSS_g
60927.2375	bridge	60927	Elias_S1_g
60927.34027777778	bridge	60927	ECDFS_g
60928.2375	postgap	60928	Elias_S1_g
60928.34027777778	postgap	60928	ECDFS_g
60929.291666666664	postgap	60929	Euclid_g
60930.08263888889	cadence	60930	Elias_S1_g
60930.28888888889	postgap	60930	XMM-LSS_g
60930.34027777778	cadence	60930	ECDFS_g
60931.291666666664	cadence	60931	Euclid_g
60932.17638888889	cadence	60932	Elias_S1_g
60932.225694444445	cadence	60932	ECDFS_g
60932.275	cadence	60932	XMM-LSS_g
60933.2375	cadence	60933	Euclid_g
60934.16388888889	cadence	60934	XMM-LSS_g
60934.21388888889	cadence	60934	Elias_S1_g
60934.3	cadence	60934	ECDFS_g
60935.29027777778	cadence	60935	Euclid_g
60936.20763888889	cadence	60936	Elias_S1_g
60936.27013888889	cadence	60936	XMM-LSS_g
60936.32013888889	cadence	60936	ECDFS_g
60937.28888888889	cadence	60937	Euclid_g
60938.20625	cadence	60938	Elias_S1_g
60938.27013888889	cadence	60938	XMM-LSS_g
60938.32013888889	cadence	60938	ECDFS_g
60939.28402777778	cadence	60939	Euclid_g
60940.19513888889	cadence	60940	Elias_S1_g
60940.26875	cadence	60940	XMM-LSS_g
60940.32013888889	cadence	60940	ECDFS_g
60941.28402777778	cadence	60941	Euclid_g
60942.19513888889	cadence	60942	Elias_S1_g
60942.25763888889	cadence	60942	XMM-LSS_g
60942.30902777778	cadence	60942	ECDFS_g
60943.28402777778	cadence	60943	Euclid_g
60944.18402777778	cadence	60944	Elias_S1_g
60944.25763888889	cadence	60944	XMM-LSS_g
60944.30763888889	cadence	60944	ECDFS_g
60945.27777777778	cadence	60945	Euclid_g
60946.19513888889	cadence	60946	Elias_S1_g
60946.24652777778	cadence	60946	XMM-LSS_g
60946.3	cadence	60946	ECDFS_g
60947.27777777778	cadence	60947	Euclid_g
60948.20763888889	cadence	60948	XMM-LSS_g
60948.25763888889	cadence	60948	Elias_S1_g
60948.30694444444	cadence	60948	ECDFS_g
60949.27777777778	cadence	60949	Euclid_g
60950.21527777778	cadence	60950	XMM-LSS_g
60950.27013888889	cadence	60950	ECDFS_g
60950.32013888889	cadence	60950	Elias_S1_g
60951.27638888889	pregap	60951	Euclid_g
60952.175	pregap	60952	Elias_S1_g
60952.26875	pregap	60952	XMM-LSS_g
60952.32013888889	cadence	60952	ECDFS_g
60953.16388888889	bridge	60953	Elias_S1_g
60953.24513888889	bridge	60953	XMM-LSS_g
60953.32013888889	pregap	60953	ECDFS_g
60954.32013888889	bridge	60954	ECDFS_g
60956.271527777775	bridge	60956	Euclid_g
60957.00763888889	postgap	60957	Elias_S1_g
60957.28888888889	postgap	60957	ECDFS_g
60958.05972222222	postgap	60958	XMM-LSS_g
60958.26875	postgap	60958	Euclid_g
60959.09027777778	cadence	60959	Elias_S1_g
60959.13958333333	cadence	60959	ECDFS_g
60960.13263888889	cadence	60960	XMM-LSS_g
60960.18194444444	cadence	60960	Euclid_g
60961.14375	cadence	60961	Elias_S1_g
60961.19305555556	cadence	60961	ECDFS_g
60962.20763888889	cadence	60962	XMM-LSS_g
60962.256944444445	cadence	60962	Euclid_g
60963.13263888889	cadence	60963	Elias_S1_g
60963.23888888889	cadence	60963	ECDFS_g
60964.20625	cadence	60964	XMM-LSS_g
60964.25555555556	cadence	60964	Euclid_g
60965.13263888889	cadence	60965	Elias_S1_g
60965.24652777778	cadence	60965	ECDFS_g
60966.19513888889	cadence	60966	XMM-LSS_g
60966.24444444444	cadence	60966	Euclid_g
60967.12152777778	cadence	60967	Elias_S1_g
60967.24513888889	cadence	60967	ECDFS_g
60968.19513888889	cadence	60968	XMM-LSS_g
60968.24444444444	cadence	60968	Euclid_g
60969.12013888889	cadence	60969	Elias_S1_g
60969.2375	cadence	60969	ECDFS_g
60970.18402777778	cadence	60970	XMM-LSS_g
60970.23333333333	cadence	60970	Euclid_g
60971.1125	cadence	60971	Elias_S1_g
60971.2375	cadence	60971	ECDFS_g
60972.18263888889	cadence	60972	XMM-LSS_g
60972.231944444444	cadence	60972	Euclid_g
60973.10138888889	cadence	60973	Elias_S1_g
60973.22638888889	cadence	60973	ECDFS_g
60974.175	cadence	60974	XMM-LSS_g
60974.22430555556	cadence	60974	Euclid_g
60975.13263888889	cadence	60975	Elias_S1_g
60975.22638888889	cadence	60975	ECDFS_g
60976.19513888889	cadence	60976	XMM-LSS_g
60976.24444444444	cadence	60976	Euclid_g
60977.21388888889	cadence	60977	Elias_S1_g
60977.263194444444	cadence	60977	ECDFS_g
60978.146527777775	cadence	60978	Euclid_g
60978.24652777778	cadence	60978	XMM-LSS_g
60979.21527777778	cadence	60979	ECDFS_g
60979.27638888889	cadence	60979	Elias_S1_g
60980.197916666664	pregap	60980	Euclid_g
60980.3	cadence	60980	XMM-LSS_g
60981.09027777778	pregap	60981	Elias_S1_g
60981.16388888889	pregap	60981	XMM-LSS_g
60981.28888888889	pregap	60981	ECDFS_g
60989.05902777778	postgap	60989	Elias_S1_g
60989.12152777778	postgap	60989	ECDFS_g
60989.17083333333	postgap	60989	XMM-LSS_g
60989.21944444445	postgap	60989	Euclid_g
60991.05763888889	cadence	60991	Elias_S1_g
60991.12152777778	cadence	60991	XMM-LSS_g
60991.17638888889	cadence	60991	ECDFS_g
60991.225694444445	cadence	60991	Euclid_g
60993.05138888889	cadence	60993	Elias_S1_g
60993.12152777778	cadence	60993	XMM-LSS_g
60993.175	cadence	60993	ECDFS_g
60993.22430555556	cadence	60993	Euclid_g
60994.29027777778	cadence	60994	COSMOS_g
60995.05	cadence	60995	Elias_S1_g
60995.11388888889	cadence	60995	XMM-LSS_g
60995.16388888889	cadence	60995	ECDFS_g
60995.21319444444	cadence	60995	Euclid_g
60996.28472222222	cadence	60996	COSMOS_g
60997.05	cadence	60997	Elias_S1_g
60997.1125	cadence	60997	XMM-LSS_g
60997.16388888889	cadence	60997	ECDFS_g
60997.21319444444	cadence	60997	Euclid_g
60998.27916666667	cadence	60998	COSMOS_g
60999.03888888889	cadence	60999	Elias_S1_g
60999.10138888889	cadence	60999	XMM-LSS_g
60999.15277777778	cadence	60999	ECDFS_g
60999.20208333333	cadence	60999	Euclid_g
61000.27361111111	cadence	61000	COSMOS_g
61001.03888888889	cadence	61001	Elias_S1_g
61001.10138888889	cadence	61001	XMM-LSS_g
61001.15138888889	cadence	61001	ECDFS_g
61001.200694444444	cadence	61001	Euclid_g
61002.26875	cadence	61002	COSMOS_g
61003.04027777778	cadence	61003	Elias_S1_g
61003.09027777778	cadence	61003	XMM-LSS_g
61003.14513888889	cadence	61003	ECDFS_g
61003.194444444445	cadence	61003	Euclid_g
61004.27777777778	cadence	61004	COSMOS_g
61005.041666666664	cadence	61005	Elias_S1_g
61005.10138888889	cadence	61005	XMM-LSS_g
61005.15138888889	cadence	61005	ECDFS_g
61005.200694444444	cadence	61005	Euclid_g
61006.27777777778	cadence	61006	COSMOS_g
61007.04305555556	cadence	61007	Elias_S1_g
61007.16388888889	cadence	61007	XMM-LSS_g
61007.21388888889	cadence	61007	ECDFS_g
61008.177777777775	cadence	61008	Euclid_g
61008.27777777778	cadence	61008	COSMOS_g
61009.044444444444	cadence	61009	Elias_S1_g
61009.09375	cadence	61009	XMM-LSS_g
61009.25763888889	cadence	61009	ECDFS_g
61010.07013888889	pregap	61010	XMM-LSS_g
61010.177777777775	cadence	61010	Euclid_g
61010.27777777778	pregap	61010	COSMOS_g
61011.04583333333	cadence	61011	Elias_S1_g
61011.09444444445	bridge	61011	XMM-LSS_g
61011.14375	pregap	61011	Euclid_g
61011.27777777778	cadence	61011	ECDFS_g
61012.04652777778	pregap	61012	Elias_S1_g
61012.12013888889	pregap	61012	ECDFS_g
61012.169444444444	bridge	61012	Euclid_g
61013.04722222222	bridge	61013	Elias_S1_g
61014.10138888889	bridge	61014	ECDFS_g
61015.04861111111	postgap	61015	Elias_S1_g
61015.097916666666	postgap	61015	ECDFS_g
61016.049305555556	postgap	61016	XMM-LSS_g
61016.09861111111	postgap	61016	Euclid_g
61017.05	cadence	61017	Elias_S1_g
61017.09930555556	cadence	61017	ECDFS_g
61018.05763888889	cadence	61018	XMM-LSS_g
61018.106944444444	cadence	61018	Euclid_g
61019.05138888889	cadence	61019	Elias_S1_g
61019.10138888889	cadence	61019	ECDFS_g
61020.05763888889	cadence	61020	XMM-LSS_g
61020.106944444444	cadence	61020	Euclid_g
61021.052083333336	cadence	61021	Elias_S1_g
61021.10138888889	cadence	61021	ECDFS_g
61021.27777777778	postgap	61021	COSMOS_g
61022.052777777775	cadence	61022	XMM-LSS_g
61022.10138888889	cadence	61022	Euclid_g
61023.05347222222	cadence	61023	Elias_S1_g
61023.10277777778	cadence	61023	ECDFS_g
61023.27777777778	cadence	61023	COSMOS_g
61024.05416666667	cadence	61024	XMM-LSS_g
61024.103472222225	cadence	61024	Euclid_g
61025.05416666667	cadence	61025	Elias_S1_g
61025.103472222225	cadence	61025	ECDFS_g
61025.27777777778	cadence	61025	COSMOS_g
61026.05486111111	cadence	61026	XMM-LSS_g
61026.103472222225	cadence	61026	Euclid_g
61027.055555555555	cadence	61027	Elias_S1_g
61027.10486111111	cadence	61027	ECDFS_g
61027.27777777778	cadence	61027	COSMOS_g
61028.055555555555	cadence	61028	XMM-LSS_g
61028.10486111111	cadence	61028	Euclid_g
61029.05625	cadence	61029	Elias_S1_g
61029.10555555556	cadence	61029	ECDFS_g
61029.27777777778	cadence	61029	COSMOS_g
61030.05625	cadence	61030	XMM-LSS_g
61030.10555555556	cadence	61030	Euclid_g
61031.05694444444	cadence	61031	Elias_S1_g
61031.10555555556	cadence	61031	ECDFS_g
61031.27777777778	cadence	61031	COSMOS_g
61032.05694444444	cadence	61032	XMM-LSS_g
61032.10555555556	cadence	61032	Euclid_g
61033.05763888889	cadence	61033	Elias_S1_g
61033.106944444444	cadence	61033	ECDFS_g
61033.27777777778	cadence	61033	COSMOS_g
61034.05763888889	cadence	61034	XMM-LSS_g
61034.106944444444	cadence	61034	Euclid_g
61035.058333333334	cadence	61035	Elias_S1_g
61035.12152777778	cadence	61035	ECDFS_g
61035.27777777778	cadence	61035	COSMOS_g
61036.058333333334	cadence	61036	XMM-LSS_g
61036.135416666664	cadence	61036	Euclid_g
61037.058333333334	cadence	61037	Elias_S1_g
61037.18402777778	cadence	61037	ECDFS_g
61037.28888888889	cadence	61037	COSMOS_g
61038.058333333334	pregap	61038	XMM-LSS_g
61038.19513888889	cadence	61038	Euclid_g
61039.05902777778	pregap	61039	Elias_S1_g
61039.23888888889	cadence	61039	ECDFS_g
61039.28888888889	cadence	61039	COSMOS_g
61040.05902777778	pregap	61040	Euclid_g
61041.05902777778	bridge	61041	Elias_S1_g
61041.10833333333	pregap	61041	ECDFS_g
61041.15694444445	bridge	61041	Euclid_g
61041.28888888889	pregap	61041	COSMOS_g
61042.05902777778	bridge	61042	ECDFS_g
61043.05902777778	bridge	61043	XMM-LSS_g
61043.28888888889	bridge	61043	COSMOS_g
61044.05902777778	postgap	61044	ECDFS_g
61045.05902777778	postgap	61045	Euclid_g
61046.05902777778	postgap	61046	Elias_S1_g
61046.10833333333	cadence	61046	ECDFS_g
61047.05902777778	postgap	61047	XMM-LSS_g
61047.10833333333	cadence	61047	Euclid_g
61048.05902777778	cadence	61048	Elias_S1_g
61048.10833333333	cadence	61048	ECDFS_g
61048.28888888889	postgap	61048	COSMOS_g
61049.05902777778	cadence	61049	XMM-LSS_g
61049.10833333333	cadence	61049	Euclid_g
61050.058333333334	cadence	61050	Elias_S1_g
61050.10763888889	cadence	61050	ECDFS_g
61050.28888888889	cadence	61050	COSMOS_g
61051.058333333334	cadence	61051	XMM-LSS_g
61051.10763888889	cadence	61051	Euclid_g
61052.058333333334	cadence	61052	Elias_S1_g
61052.10763888889	cadence	61052	ECDFS_g
61052.27638888889	cadence	61052	COSMOS_g
61053.058333333334	cadence	61053	XMM-LSS_g
61053.10763888889	cadence	61053	Euclid_g
61054.05763888889	cadence	61054	Elias_S1_g
61054.106944444444	cadence	61054	ECDFS_g
61054.25763888889	cadence	61054	COSMOS_g
61055.05763888889	cadence	61055	XMM-LSS_g
61055.106944444444	cadence	61055	Euclid_g
61056.05694444444	cadence	61056	Elias_S1_g
61056.10555555556	cadence	61056	ECDFS_g
61056.26875	cadence	61056	COSMOS_g
61057.05694444444	cadence	61057	XMM-LSS_g
61057.10555555556	cadence	61057	Euclid_g
61058.05625	cadence	61058	Elias_S1_g
61058.10555555556	cadence	61058	ECDFS_g
61058.26875	cadence	61058	COSMOS_g
61059.05625	cadence	61059	XMM-LSS_g
61059.10555555556	cadence	61059	Euclid_g
61060.055555555555	cadence	61060	Elias_S1_g
61060.10486111111	cadence	61060	ECDFS_g
61060.25763888889	cadence	61060	COSMOS_g
61061.055555555555	cadence	61061	XMM-LSS_g
61061.10486111111	cadence	61061	Euclid_g
61062.05486111111	cadence	61062	Elias_S1_g
61062.103472222225	cadence	61062	ECDFS_g
61062.25763888889	cadence	61062	COSMOS_g
61063.05486111111	cadence	61063	XMM-LSS_g
61063.103472222225	cadence	61063	Euclid_g
61064.05416666667	cadence	61064	Elias_S1_g
61064.103472222225	cadence	61064	ECDFS_g
61064.24652777778	cadence	61064	COSMOS_g
61065.05347222222	pregap	61065	XMM-LSS_g
61065.10277777778	cadence	61065	Euclid_g
61066.05347222222	cadence	61066	Elias_S1_g
61066.12152777778	cadence	61066	ECDFS_g
61066.23888888889	cadence	61066	COSMOS_g
61067.135416666664	cadence	61067	Euclid_g
61068.052083333336	cadence	61068	ECDFS_g
61068.2375	cadence	61068	COSMOS_g
61069.05138888889	pregap	61069	Euclid_g
61070.05069444444	pregap	61070	ECDFS_g
61070.30138888889	pregap	61070	COSMOS_g
61074.04861111111	bridge	61074	Euclid_g
61075.04791666667	bridge	61075	ECDFS_g
61075.22638888889	bridge	61075	COSMOS_g
61076.04722222222	postgap	61076	ECDFS_g
61077.04652777778	pregap	61077	Euclid_g
61077.20763888889	postgap	61077	COSMOS_g
61078.04583333333	cadence	61078	ECDFS_g
61078.09444444445	bridge	61078	Euclid_g
61079.08125	cadence	61079	COSMOS_g
61080.044444444444	cadence	61080	ECDFS_g
61080.09375	postgap	61080	Euclid_g
61081.04375	postgap	61081	XMM-LSS_g
61081.14375	cadence	61081	COSMOS_g
61082.04305555556	cadence	61082	ECDFS_g
61082.092361111114	cadence	61082	Euclid_g
61083.18402777778	cadence	61083	COSMOS_g
61084.040972222225	cadence	61084	ECDFS_g
61084.09027777778	cadence	61084	Euclid_g
61085.19513888889	cadence	61085	COSMOS_g
61086.03958333333	cadence	61086	ECDFS_g
61086.08888888889	cadence	61086	Euclid_g
61087.18402777778	cadence	61087	COSMOS_g
61088.038194444445	cadence	61088	ECDFS_g
61088.0875	cadence	61088	Euclid_g
61089.17638888889	cadence	61089	COSMOS_g
61090.03680555556	cadence	61090	ECDFS_g
61090.08611111111	cadence	61090	Euclid_g
61091.175	cadence	61091	COSMOS_g
61092.03472222222	cadence	61092	ECDFS_g
61092.083333333336	cadence	61092	Euclid_g
61093.16388888889	cadence	61093	COSMOS_g
61094.03333333333	cadence	61094	ECDFS_g
61094.08263888889	cadence	61094	Euclid_g
61095.16388888889	cadence	61095	COSMOS_g
61096.03125	cadence	61096	ECDFS_g
61096.080555555556	pregap	61096	Euclid_g
61097.03055555555	pregap	61097	ECDFS_g
61097.21388888889	cadence	61097	COSMOS_g
61099.28888888889	pregap	61099	COSMOS_g
61102.02638888889	bridge	61102	ECDFS_g
61104.13263888889	bridge	61104	COSMOS_g
61106.02222222222	postgap	61106	COSMOS_g
61107.021527777775	postgap	61107	ECDFS_g
61108.02777777778	cadence	61108	COSMOS_g
61109.01944444444	cadence	61109	ECDFS_g
61110.09027777778	cadence	61110	COSMOS_g
61111.018055555556	cadence	61111	ECDFS_g
61112.01736111111	postgap	61112	Euclid_g
61112.11388888889	cadence	61112	COSMOS_g
61113.01597222222	cadence	61113	ECDFS_g
61114.01527777778	pregap	61114	Euclid_g
61114.1125	cadence	61114	COSMOS_g
61115.01458333333	cadence	61115	ECDFS_g
61116.10138888889	cadence	61116	COSMOS_g
61117.0125	cadence	61117	ECDFS_g
61118.10138888889	cadence	61118	COSMOS_g
61119.01111111111	cadence	61119	ECDFS_g
61120.09027777778	cadence	61120	COSMOS_g
61121.00902777778	cadence	61121	ECDFS_g
61122.08888888889	cadence	61122	COSMOS_g
61123.006944444445	cadence	61123	ECDFS_g
61124.00625	postgap	61124	Euclid_g
61124.12152777778	cadence	61124	COSMOS_g
61126.20763888889	cadence	61126	COSMOS_g
61127.07013888889	pregap	61127	COSMOS_g
61132.05763888889	bridge	61132	COSMOS_g
61134.99722222222	postgap	61135	COSMOS_g
61136.99652777778	cadence	61137	COSMOS_g
61139.03888888889	cadence	61139	COSMOS_g
61141.03888888889	cadence	61141	COSMOS_g
61143.02777777778	cadence	61143	COSMOS_g
61145.02638888889	cadence	61145	COSMOS_g
61147.02013888889	cadence	61147	COSMOS_g
61149.01875	cadence	61149	COSMOS_g
61151.01875	cadence	61151	COSMOS_g
61153.08263888889	cadence	61153	COSMOS_g
61154.99652777778	pregap	61155	COSMOS_g
61158.98055555556	bridge	61159	COSMOS_g
61163.97777777778	postgap	61164	COSMOS_g
61165.97638888889	cadence	61166	COSMOS_g
61167.975694444445	cadence	61168	COSMOS_g
61169.975	cadence	61170	COSMOS_g
61170.36388888889	cadence	61170	Elias_S1_g
61171.97430555556	cadence	61172	COSMOS_g
61172.36388888889	cadence	61172	Elias_S1_g
61173.97361111111	cadence	61174	COSMOS_g
61174.36388888889	cadence	61174	Elias_S1_g
61175.972916666666	cadence	61176	COSMOS_g
61176.36388888889	cadence	61176	Elias_S1_g
61177.97222222222	cadence	61178	COSMOS_g
61178.36388888889	cadence	61178	Elias_S1_g
61179.97152777778	cadence	61180	COSMOS_g
61180.36388888889	cadence	61180	Elias_S1_g
61181.97083333333	cadence	61182	COSMOS_g
61182.36388888889	cadence	61182	Elias_S1_g
61183.97083333333	cadence	61184	COSMOS_g
61184.37013888889	cadence	61184	Elias_S1_g
61184.970138888886	pregap	61185	COSMOS_g
61186.37013888889	cadence	61186	Elias_S1_g
61188.37152777778	pregap	61188	Elias_S1_g
61188.96944444445	bridge	61189	COSMOS_g
61193.37152777778	bridge	61193	Elias_S1_g
61193.96944444445	postgap	61194	COSMOS_g
61195.96875	cadence	61196	COSMOS_g
61196.37152777778	postgap	61196	Elias_S1_g
61196.96875	pregap	61197	COSMOS_g
61197.37152777778	pregap	61197	Elias_S1_g
61211.970138888886	postgap	61212	COSMOS_g
61212.37152777778	postgap	61212	Elias_S1_g
61213.375	cadence	61213	ECDFS_g
61214.37152777778	cadence	61214	Elias_S1_g
61215.36944444444	cadence	61215	ECDFS_g
61216.37152777778	cadence	61216	Elias_S1_g
61217.37152777778	pregap	61217	ECDFS_g
61218.37152777778	cadence	61218	Elias_S1_g
61219.37152777778	pregap	61219	Elias_S1_g
61223.37152777778	bridge	61223	Elias_S1_g
61224.37152777778	postgap	61224	Elias_S1_g
61226.37152777778	cadence	61226	Elias_S1_g
61228.37152777778	cadence	61228	Elias_S1_g
61229.37152777778	postgap	61229	ECDFS_g
61230.32013888889	cadence	61230	XMM-LSS_g
61230.37152777778	cadence	61230	Elias_S1_g
61231.37152777778	cadence	61231	ECDFS_g
61232.32013888889	cadence	61232	XMM-LSS_g
61232.37152777778	cadence	61232	Elias_S1_g
61233.37152777778	cadence	61233	ECDFS_g
61234.32013888889	cadence	61234	XMM-LSS_g
61234.37152777778	cadence	61234	Elias_S1_g
61235.37152777778	cadence	61235	ECDFS_g
61236.32013888889	cadence	61236	XMM-LSS_g
61236.37152777778	cadence	61236	Elias_S1_g
61237.37152777778	cadence	61237	ECDFS_g
61238.32013888889	cadence	61238	XMM-LSS_g
61238.37152777778	cadence	61238	Elias_S1_g
61239.37152777778	cadence	61239	ECDFS_g
61240.32013888889	cadence	61240	XMM-LSS_g
61240.37152777778	cadence	61240	Elias_S1_g
61241.37152777778	cadence	61241	ECDFS_g
61242.30902777778	cadence	61242	XMM-LSS_g
61242.36388888889	cadence	61242	Elias_S1_g
61243.37152777778	cadence	61243	ECDFS_g
61244.30902777778	cadence	61244	XMM-LSS_g
61244.36388888889	cadence	61244	Elias_S1_g
61245.32013888889	pregap	61245	XMM-LSS_g
61245.37152777778	cadence	61245	ECDFS_g
61246.3625	cadence	61246	Elias_S1_g
61247.37152777778	pregap	61247	ECDFS_g
61248.37152777778	pregap	61248	Elias_S1_g
61249.37152777778	bridge	61249	Elias_S1_g
61252.37152777778	bridge	61252	ECDFS_g
61253.3625	postgap	61253	Elias_S1_g
61254.37152777778	postgap	61254	ECDFS_g
61255.35138888889	cadence	61255	Elias_S1_g
61256.37152777778	cadence	61256	ECDFS_g
61257.14375	cadence	61257	Elias_S1_g
61257.271527777775	cadence	61257	Euclid_g
61257.37013888889	postgap	61257	XMM-LSS_g
61258.37013888889	cadence	61258	ECDFS_g
61259.24652777778	cadence	61259	Elias_S1_g
61259.37013888889	cadence	61259	XMM-LSS_g
61260.260416666664	cadence	61260	Euclid_g
61260.36388888889	cadence	61260	ECDFS_g
61261.32013888889	cadence	61261	Elias_S1_g
61261.36944444444	cadence	61261	XMM-LSS_g
61262.260416666664	cadence	61262	Euclid_g
61262.36388888889	cadence	61262	ECDFS_g
61263.30902777778	cadence	61263	Elias_S1_g
61263.36388888889	cadence	61263	XMM-LSS_g
61264.260416666664	cadence	61264	Euclid_g
61264.36388888889	cadence	61264	ECDFS_g
61265.30763888889	cadence	61265	Elias_S1_g
61265.36388888889	cadence	61265	XMM-LSS_g
61266.260416666664	cadence	61266	Euclid_g
61266.36388888889	cadence	61266	ECDFS_g
61267.3	cadence	61267	Elias_S1_g
61267.36388888889	cadence	61267	XMM-LSS_g
61268.260416666664	cadence	61268	Euclid_g
61268.36388888889	cadence	61268	ECDFS_g
61269.3	cadence	61269	Elias_S1_g
61269.3625	cadence	61269	XMM-LSS_g
61270.260416666664	cadence	61270	Euclid_g
61270.36388888889	cadence	61270	ECDFS_g
61271.28888888889	cadence	61271	Elias_S1_g
61271.35138888889	cadence	61271	XMM-LSS_g
61272.260416666664	cadence	61272	Euclid_g
61272.3625	cadence	61272	ECDFS_g
61273.28888888889	cadence	61273	Elias_S1_g
61273.35138888889	cadence	61273	XMM-LSS_g
61274.25277777778	pregap	61274	Euclid_g
61274.35138888889	cadence	61274	ECDFS_g
61275.30138888889	cadence	61275	XMM-LSS_g
61275.35138888889	cadence	61275	Elias_S1_g
61276.35138888889	cadence	61276	ECDFS_g
61277.30138888889	pregap	61277	XMM-LSS_g
61277.35138888889	pregap	61277	Elias_S1_g
61278.30902777778	bridge	61278	Elias_S1_g
61278.35833333333	pregap	61278	ECDFS_g
61279.35138888889	bridge	61279	ECDFS_g
61280.35138888889	bridge	61280	XMM-LSS_g
