mjd	why	night_mjd	sequence
60909.35138888889	cadence	60909	XMM-LSS_g
60910.27777777778	cadence	60910	Elias_S1_g
60911.35138888889	cadence	60911	ECDFS_g
60912.240277777775	cadence	60912	Euclid_g
60912.34027777778	cadence	60912	XMM-LSS_g
60913.27013888889	cadence	60913	Elias_S1_g
60914.35138888889	cadence	60914	ECDFS_g
60915.240277777775	cadence	60915	Euclid_g
60915.33888888889	cadence	60915	XMM-LSS_g
60916.25763888889	cadence	60916	Elias_S1_g
60917.35138888889	cadence	60917	ECDFS_g
60918.229166666664	pregap	60918	Euclid_g
60918.33125	cadence	60918	XMM-LSS_g
60919.27638888889	cadence	60919	Elias_S1_g
60920.35138888889	cadence	60920	ECDFS_g
60921.197916666664	cadence	60921	Euclid_g
60921.30138888889	pregap	60921	XMM-LSS_g
60921.35138888889	pregap	60921	ECDFS_g
60922.34027777778	pregap	60922	Elias_S1_g
60924.19027777778	cadence	60924	Euclid_g
60924.28888888889	cadence	60924	XMM-LSS_g
60924.34027777778	cadence	60924	ECDFS_g
60925.24652777778	cadence	60925	Elias_S1_g
60927.19027777778	cadence	60927	Euclid_g
60927.28888888889	cadence	60927	XMM-LSS_g
60927.34027777778	cadence	60927	ECDFS_g
60928.2375	cadence	60928	Elias_S1_g
60929.02777777778	postgap	60929	Elias_S1_g
60930.13611111111	cadence	60930	Euclid_g
60930.28888888889	cadence	60930	XMM-LSS_g
60930.34027777778	postgap	60930	ECDFS_g
60931.15138888889	postgap	60931	XMM-LSS_g
60931.291666666664	postgap	60931	Euclid_g
60932.17638888889	cadence	60932	Elias_S1_g
60933.25763888889	cadence	60933	ECDFS_g
60934.166666666664	cadence	60934	Euclid_g
60934.26875	cadence	60934	XMM-LSS_g
60935.20763888889	cadence	60935	Elias_S1_g
60936.32013888889	cadence	60936	ECDFS_g
60937.177777777775	cadence	60937	Euclid_g
60937.27638888889	cadence	60937	XMM-LSS_g
60938.20625	cadence	60938	Elias_S1_g
60939.32013888889	cadence	60939	ECDFS_g
60940.166666666664	cadence	60940	Euclid_g
60940.26875	cadence	60940	XMM-LSS_g
60941.19513888889	cadence	60941	Elias_S1_g
60942.30902777778	cadence	60942	ECDFS_g
60943.15902777778	cadence	60943	Euclid_g
60943.25763888889	cadence	60943	XMM-LSS_g
60944.18402777778	cadence	60944	Elias_S1_g
60945.30138888889	cadence	60945	ECDFS_g
60946.146527777775	cadence	60946	Euclid_g
60946.24652777778	cadence	60946	XMM-LSS_g
60947.22638888889	cadence	60947	Elias_S1_g
60948.3	cadence	60948	ECDFS_g
60949.19027777778	pregap	60949	Euclid_g
60949.28888888889	cadence	60949	XMM-LSS_g
60950.27013888889	pregap	60950	XMM-LSS_g
60950.32013888889	cadence	60950	Elias_S1_g
60951.27013888889	cadence	60951	ECDFS_g
60951.32013888889	pregap	60951	Elias_S1_g
60952.22152777778	cadence	60952	Euclid_g
60952.32013888889	pregap	60952	ECDFS_g
60953.24513888889	cadence	60953	XMM-LSS_g
60954.15138888889	cadence	60954	Elias_S1_g
60955.19027777778	cadence	60955	Euclid_g
60955.28888888889	cadence	60955	ECDFS_g
60956.2375	cadence	60956	XMM-LSS_g
60957.00763888889	postgap	60957	Elias_S1_g
60958.177777777775	cadence	60958	Euclid_g
60958.27638888889	cadence	60958	ECDFS_g
60959.09027777778	postgap	60959	ECDFS_g
60959.13958333333	postgap	60959	XMM-LSS_g
60959.25277777778	postgap	60959	Euclid_g
60960.13263888889	cadence	60960	Elias_S1_g
60962.16388888889	cadence	60962	XMM-LSS_g
60962.21388888889	cadence	60962	ECDFS_g
60962.263194444444	cadence	60962	Euclid_g
60963.13263888889	cadence	60963	Elias_S1_g
60965.09652777778	cadence	60965	Euclid_g
60965.19513888889	cadence	60965	XMM-LSS_g
60965.24652777778	cadence	60965	ECDFS_g
60966.12152777778	cadence	60966	Elias_S1_g
60968.084027777775	cadence	60968	Euclid_g
60968.18402777778	cadence	60968	XMM-LSS_g
60968.23888888889	cadence	60968	ECDFS_g
60969.12013888889	cadence	60969	Elias_S1_g
60971.084027777775	cadence	60971	Euclid_g
60971.18402777778	cadence	60971	XMM-LSS_g
60971.2375	cadence	60971	ECDFS_g
60972.1125	cadence	60972	Elias_S1_g
60974.072916666664	cadence	60974	Euclid_g
60974.175	cadence	60974	XMM-LSS_g
60974.22638888889	cadence	60974	ECDFS_g
60975.13263888889	cadence	60975	Elias_S1_g
60977.072916666664	cadence	60977	Euclid_g
60977.17638888889	cadence	60977	XMM-LSS_g
60977.22638888889	cadence	60977	ECDFS_g
60978.24652777778	cadence	60978	Elias_S1_g
60979.177777777775	pregap	60979	Euclid_g
60979.27638888889	pregap	60979	XMM-LSS_g
60980.24652777778	cadence	60980	ECDFS_g
60980.3	pregap	60980	Elias_S1_g
60981.28888888889	pregap	60981	ECDFS_g
60989.05902777778	postgap	60989	Elias_S1_g
60989.12152777778	postgap	60989	ECDFS_g
60989.17083333333	postgap	60989	XMM-LSS_g
60989.21944444445	postgap	60989	Euclid_g
60992.05138888889	cadence	60992	Elias_S1_g
60992.12152777778	cadence	60992	XMM-LSS_g
60992.175	cadence	60992	ECDFS_g
60992.22430555556	cadence	60992	Euclid_g
60994.29027777778	cadence	60994	COSMOS_g
60995.05	cadence	60995	Elias_S1_g
60995.11388888889	cadence	60995	XMM-LSS_g
60995.16388888889	cadence	60995	ECDFS_g
60995.21319444444	cadence	60995	Euclid_g
60997.28194444445	cadence	60997	COSMOS_g
60998.05	cadence	60998	Elias_S1_g
60998.1125	cadence	60998	XMM-LSS_g
60998.16388888889	cadence	60998	ECDFS_g
60998.21319444444	cadence	60998	Euclid_g
61000.27361111111	cadence	61000	COSMOS_g
61001.03888888889	cadence	61001	Elias_S1_g
61001.10138888889	cadence	61001	XMM-LSS_g
61001.15138888889	cadence	61001	ECDFS_g
61001.200694444444	cadence	61001	Euclid_g
61003.26597222222	cadence	61003	COSMOS_g
61004.040972222225	cadence	61004	Elias_S1_g
61004.09027777778	cadence	61004	XMM-LSS_g
61004.14375	cadence	61004	ECDFS_g
61004.19305555556	cadence	61004	Euclid_g
61006.27777777778	cadence	61006	COSMOS_g
61007.04305555556	cadence	61007	Elias_S1_g
61007.16388888889	cadence	61007	XMM-LSS_g
61007.21388888889	cadence	61007	ECDFS_g
61008.115277777775	cadence	61008	Euclid_g
61008.21527777778	pregap	61008	XMM-LSS_g
61009.044444444444	pregap	61009	Elias_S1_g
61009.22638888889	pregap	61009	ECDFS_g
61009.27777777778	cadence	61009	COSMOS_g
61010.177777777775	pregap	61010	Euclid_g
61010.27777777778	pregap	61010	COSMOS_g
61011.08263888889	cadence	61011	XMM-LSS_g
61012.04652777778	cadence	61012	Elias_S1_g
61012.12013888889	cadence	61012	ECDFS_g
61013.104166666664	cadence	61013	Euclid_g
61013.27777777778	cadence	61013	COSMOS_g
61014.04791666667	cadence	61014	XMM-LSS_g
61015.04861111111	cadence	61015	Elias_S1_g
61015.097916666666	cadence	61015	ECDFS_g
61016.049305555556	postgap	61016	Elias_S1_g
61016.09861111111	postgap	61016	ECDFS_g
61016.14791666667	cadence	61016	Euclid_g
61016.27777777778	cadence	61016	COSMOS_g
61017.05902777778	postgap	61017	XMM-LSS_g
61018.05069444444	postgap	61018	Euclid_g
61019.05138888889	cadence	61019	Elias_S1_g
61019.10138888889	cadence	61019	ECDFS_g
61019.27777777778	cadence	61019	COSMOS_g
61020.05763888889	cadence	61020	XMM-LSS_g
61021.08888888889	cadence	61021	Euclid_g
61022.052777777775	cadence	61022	Elias_S1_g
61022.10138888889	cadence	61022	ECDFS_g
61022.27777777778	postgap	61022	COSMOS_g
61023.05347222222	cadence	61023	XMM-LSS_g
61024.08125	cadence	61024	Euclid_g
61025.05416666667	cadence	61025	Elias_S1_g
61025.103472222225	cadence	61025	ECDFS_g
61025.27777777778	cadence	61025	COSMOS_g
61026.05486111111	cadence	61026	XMM-LSS_g
61027.07013888889	cadence	61027	Euclid_g
61028.055555555555	cadence	61028	Elias_S1_g
61028.10486111111	cadence	61028	ECDFS_g
61028.27777777778	cadence	61028	COSMOS_g
61029.05625	cadence	61029	XMM-LSS_g
61030.063888888886	cadence	61030	Euclid_g
61031.05694444444	cadence	61031	Elias_S1_g
61031.10555555556	cadence	61031	ECDFS_g
61031.27777777778	cadence	61031	COSMOS_g
61032.05694444444	cadence	61032	XMM-LSS_g
61033.06527777778	cadence	61033	Euclid_g
61034.05763888889	cadence	61034	Elias_S1_g
61034.106944444444	cadence	61034	ECDFS_g
61034.27777777778	cadence	61034	COSMOS_g
61035.058333333334	cadence	61035	XMM-LSS_g
61036.058333333334	pregap	61036	XMM-LSS_g
61036.135416666664	cadence	61036	Euclid_g
61037.058333333334	pregap	61037	Elias_S1_g
61037.18402777778	cadence	61037	ECDFS_g
61037.28888888889	cadence	61037	COSMOS_g
61039.05902777778	cadence	61039	XMM-LSS_g
61039.10833333333	pregap	61039	Euclid_g
61039.23888888889	pregap	61039	ECDFS_g
61040.05902777778	cadence	61040	Elias_S1_g
61040.28888888889	cadence	61040	COSMOS_g
61041.28888888889	pregap	61041	COSMOS_g
61042.05902777778	cadence	61042	ECDFS_g
61042.10833333333	cadence	61042	XMM-LSS_g
61042.15694444445	cadence	61042	Euclid_g
61043.05902777778	cadence	61043	Elias_S1_g
61044.28888888889	cadence	61044	COSMOS_g
61045.05902777778	cadence	61045	ECDFS_g
61045.10833333333	cadence	61045	XMM-LSS_g
61045.15694444445	cadence	61045	Euclid_g
61046.05902777778	cadence	61046	Elias_S1_g
61047.05902777778	postgap	61047	Elias_S1_g
61047.28888888889	cadence	61047	COSMOS_g
61048.05902777778	postgap	61048	ECDFS_g
61048.10833333333	cadence	61048	XMM-LSS_g
61048.15694444445	cadence	61048	Euclid_g
61049.05902777778	postgap	61049	XMM-LSS_g
61049.10833333333	postgap	61049	Euclid_g
61050.058333333334	cadence	61050	Elias_S1_g
61050.28888888889	postgap	61050	COSMOS_g
61051.058333333334	cadence	61051	ECDFS_g
61052.058333333334	cadence	61052	XMM-LSS_g
61052.10763888889	cadence	61052	Euclid_g
61053.058333333334	cadence	61053	Elias_S1_g
61053.25763888889	cadence	61053	COSMOS_g
61054.05763888889	cadence	61054	ECDFS_g
61055.05763888889	cadence	61055	XMM-LSS_g
61055.106944444444	cadence	61055	Euclid_g
61056.05694444444	cadence	61056	Elias_S1_g
61056.26875	cadence	61056	COSMOS_g
61057.05694444444	cadence	61057	ECDFS_g
61058.05625	cadence	61058	XMM-LSS_g
61058.10555555556	cadence	61058	Euclid_g
61059.05625	cadence	61059	Elias_S1_g
61059.25763888889	cadence	61059	COSMOS_g
61060.055555555555	cadence	61060	ECDFS_g
61061.055555555555	cadence	61061	XMM-LSS_g
61061.10486111111	cadence	61061	Euclid_g
61062.05486111111	cadence	61062	Elias_S1_g
61062.25763888889	cadence	61062	COSMOS_g
61063.05486111111	cadence	61063	ECDFS_g
61064.05416666667	pregap	61064	XMM-LSS_g
61064.103472222225	cadence	61064	Euclid_g
61065.05347222222	cadence	61065	Elias_S1_g
61065.24513888889	cadence	61065	COSMOS_g
61066.12152777778	cadence	61066	ECDFS_g
61067.052777777775	pregap	61067	ECDFS_g
61067.135416666664	pregap	61067	Euclid_g
61068.052083333336	cadence	61068	Elias_S1_g
61068.2375	cadence	61068	COSMOS_g
61069.05138888889	cadence	61069	XMM-LSS_g
61070.05069444444	cadence	61070	ECDFS_g
61070.09930555556	cadence	61070	Euclid_g
61070.30138888889	pregap	61070	COSMOS_g
61072.05	cadence	61072	XMM-LSS_g
61073.049305555556	cadence	61073	ECDFS_g
61073.09861111111	cadence	61073	Euclid_g
61073.2375	cadence	61073	COSMOS_g
61075.04791666667	cadence	61075	XMM-LSS_g
61076.04722222222	cadence	61076	ECDFS_g
61076.09652777778	cadence	61076	Euclid_g
61076.21527777778	cadence	61076	COSMOS_g
61077.04652777778	postgap	61077	ECDFS_g
61078.061111111114	postgap	61078	COSMOS_g
61079.04513888889	postgap	61079	XMM-LSS_g
61079.09444444445	cadence	61079	Euclid_g
61080.044444444444	cadence	61080	ECDFS_g
61081.04375	postgap	61081	Euclid_g
61081.14375	cadence	61081	COSMOS_g
61083.04236111111	cadence	61083	ECDFS_g
61084.040972222225	cadence	61084	Euclid_g
61084.19513888889	cadence	61084	COSMOS_g
61086.03958333333	cadence	61086	ECDFS_g
61087.03888888889	cadence	61087	Euclid_g
61087.18402777778	cadence	61087	COSMOS_g
61089.0375	cadence	61089	ECDFS_g
61090.03680555556	cadence	61090	Euclid_g
61090.17638888889	cadence	61090	COSMOS_g
61092.03472222222	cadence	61092	ECDFS_g
61093.03402777778	cadence	61093	Euclid_g
61093.16388888889	cadence	61093	COSMOS_g
61095.03194444445	pregap	61095	ECDFS_g
61096.03125	pregap	61096	Euclid_g
61096.175	cadence	61096	COSMOS_g
61098.029861111114	cadence	61098	ECDFS_g
61098.25763888889	pregap	61098	COSMOS_g
61099.02847222222	cadence	61099	Euclid_g
61101.027083333334	cadence	61101	ECDFS_g
61101.14513888889	cadence	61101	COSMOS_g
61102.02638888889	cadence	61102	Euclid_g
61104.024305555555	cadence	61104	ECDFS_g
61104.13263888889	cadence	61104	COSMOS_g
61105.02361111111	cadence	61105	Euclid_g
61107.021527777775	postgap	61107	COSMOS_g
61108.020833333336	postgap	61108	ECDFS_g
61109.01944444444	postgap	61109	Euclid_g
61110.09027777778	cadence	61110	COSMOS_g
61111.018055555556	cadence	61111	ECDFS_g
61112.01736111111	cadence	61112	Euclid_g
61113.11388888889	cadence	61113	COSMOS_g
61114.01527777778	cadence	61114	ECDFS_g
61115.01458333333	cadence	61115	Euclid_g
61116.10138888889	cadence	61116	COSMOS_g
61117.0125	cadence	61117	ECDFS_g
61118.01180555556	cadence	61118	Euclid_g
61119.10138888889	cadence	61119	COSMOS_g
61120.009722222225	cadence	61120	ECDFS_g
61121.00902777778	cadence	61121	Euclid_g
61122.08888888889	cadence	61122	COSMOS_g
61123.006944444445	cadence	61123	ECDFS_g
61124.00625	cadence	61124	Euclid_g
61125.16388888889	cadence	61125	COSMOS_g
61126.20763888889	pregap	61126	COSMOS_g
61129.05902777778	cadence	61129	COSMOS_g
61132.05763888889	cadence	61132	COSMOS_g
61134.99722222222	cadence	61135	COSMOS_g
61135.99652777778	postgap	61136	COSMOS_g
61139.03888888889	cadence	61139	COSMOS_g
61142.03888888889	cadence	61142	COSMOS_g
61145.02638888889	cadence	61145	COSMOS_g
61148.01875	cadence	61148	COSMOS_g
61151.01875	cadence	61151	COSMOS_g
61153.99652777778	pregap	61154	COSMOS_g
61156.99513888889	cadence	61157	COSMOS_g
61159.97986111111	cadence	61160	COSMOS_g
61162.978472222225	cadence	61163	COSMOS_g
61164.97708333333	postgap	61165	COSMOS_g
61165.36319444444	cadence	61165	Elias_S1_g
61167.975694444445	cadence	61168	COSMOS_g
61168.35486111111	cadence	61168	Elias_S1_g
61170.97430555556	cadence	61171	COSMOS_g
61171.36388888889	cadence	61171	Elias_S1_g
61173.97361111111	cadence	61174	COSMOS_g
61174.36388888889	cadence	61174	Elias_S1_g
61176.97222222222	cadence	61177	COSMOS_g
61177.36388888889	cadence	61177	Elias_S1_g
61179.97152777778	cadence	61180	COSMOS_g
61180.36388888889	cadence	61180	Elias_S1_g
61182.97083333333	pregap	61183	COSMOS_g
61183.37013888889	cadence	61183	Elias_S1_g
61185.970138888886	cadence	61186	COSMOS_g
61186.37013888889	cadence	61186	Elias_S1_g
61187.37152777778	pregap	61187	Elias_S1_g
61188.96944444445	cadence	61189	COSMOS_g
61190.37152777778	cadence	61190	Elias_S1_g
61191.96944444445	cadence	61192	COSMOS_g
61193.37152777778	cadence	61193	Elias_S1_g
61194.96875	postgap	61195	COSMOS_g
61196.37152777778	cadence	61196	Elias_S1_g
61211.970138888886	cadence	61212	COSMOS_g
61212.37152777778	postgap	61212	Elias_S1_g
61213.375	cadence	61213	ECDFS_g
61214.37152777778	pregap	61214	XMM-LSS_g
61214.970138888886	cadence	61215	COSMOS_g
61215.37152777778	cadence	61215	Elias_S1_g
61216.36666666667	pregap	61216	ECDFS_g
61217.37152777778	pregap	61217	Elias_S1_g
61217.97083333333	cadence	61218	COSMOS_g
61218.37152777778	cadence	61218	XMM-LSS_g
61219.37152777778	cadence	61219	ECDFS_g
61220.37152777778	cadence	61220	Elias_S1_g
61221.37152777778	cadence	61221	XMM-LSS_g
61222.37152777778	cadence	61222	ECDFS_g
61223.37152777778	cadence	61223	Elias_S1_g
61224.37152777778	cadence	61224	XMM-LSS_g
61225.37152777778	cadence	61225	ECDFS_g
61226.37152777778	cadence	61226	Elias_S1_g
61227.322916666664	cadence	61227	XMM-LSS_g
61227.37152777778	postgap	61227	Elias_S1_g
61228.37152777778	cadence	61228	ECDFS_g
61229.37152777778	postgap	61229	ECDFS_g
61230.32013888889	cadence	61230	XMM-LSS_g
61230.37152777778	cadence	61230	Elias_S1_g
61231.37152777778	postgap	61231	XMM-LSS_g
61232.37152777778	cadence	61232	ECDFS_g
61233.37152777778	cadence	61233	Elias_S1_g
61234.37152777778	cadence	61234	XMM-LSS_g
61235.37152777778	cadence	61235	ECDFS_g
61236.37152777778	cadence	61236	Elias_S1_g
61237.37152777778	cadence	61237	XMM-LSS_g
61238.37152777778	cadence	61238	ECDFS_g
61239.37152777778	cadence	61239	Elias_S1_g
61240.37152777778	cadence	61240	XMM-LSS_g
61241.37152777778	cadence	61241	ECDFS_g
61242.36388888889	cadence	61242	Elias_S1_g
61243.37152777778	cadence	61243	XMM-LSS_g
61244.32013888889	pregap	61244	XMM-LSS_g
61244.37152777778	cadence	61244	ECDFS_g
61245.3625	cadence	61245	Elias_S1_g
61246.270833333336	cadence	61246	Euclid_g
61246.37152777778	pregap	61246	ECDFS_g
61247.32013888889	cadence	61247	XMM-LSS_g
61247.37152777778	pregap	61247	Elias_S1_g
61249.37152777778	cadence	61249	ECDFS_g
61250.32013888889	cadence	61250	XMM-LSS_g
61250.37152777778	cadence	61250	Elias_S1_g
61251.322916666664	cadence	61251	Euclid_g
61252.37152777778	cadence	61252	ECDFS_g
61253.30902777778	cadence	61253	XMM-LSS_g
61253.3625	cadence	61253	Elias_S1_g
61254.322916666664	cadence	61254	Euclid_g
61255.37152777778	cadence	61255	ECDFS_g
61256.27777777778	cadence	61256	XMM-LSS_g
61256.33125	postgap	61256	Elias_S1_g
61257.271527777775	cadence	61257	Euclid_g
61257.37013888889	postgap	61257	ECDFS_g
61258.37013888889	postgap	61258	XMM-LSS_g
61259.24652777778	cadence	61259	Elias_S1_g
61260.260416666664	cadence	61260	Euclid_g
61260.36388888889	cadence	61260	ECDFS_g
61261.36388888889	cadence	61261	XMM-LSS_g
61262.30902777778	cadence	61262	Elias_S1_g
61263.260416666664	cadence	61263	Euclid_g
61263.36388888889	cadence	61263	ECDFS_g
61264.36388888889	cadence	61264	XMM-LSS_g
61265.30763888889	cadence	61265	Elias_S1_g
61266.260416666664	cadence	61266	Euclid_g
61266.36388888889	cadence	61266	ECDFS_g
61267.36388888889	cadence	61267	XMM-LSS_g
61268.3	cadence	61268	Elias_S1_g
61269.260416666664	cadence	61269	Euclid_g
61269.36388888889	cadence	61269	ECDFS_g
61270.3625	cadence	61270	XMM-LSS_g
61271.28888888889	cadence	61271	Elias_S1_g
61272.260416666664	cadence	61272	Euclid_g
61272.3625	cadence	61272	ECDFS_g
61273.25277777778	pregap	61273	Euclid_g
61273.35138888889	cadence	61273	XMM-LSS_g
61274.30902777778	cadence	61274	Elias_S1_g
61275.30138888889	pregap	61275	XMM-LSS_g
61275.35138888889	pregap	61275	ECDFS_g
61276.25277777778	cadence	61276	Euclid_g
61276.35138888889	pregap	61276	Elias_S1_g
61278.30138888889	cadence	61278	XMM-LSS_g
61278.35138888889	cadence	61278	ECDFS_g
61279.28888888889	cadence	61279	Elias_S1_g
61280.30763888889	cadence	61280	Euclid_g
61281.30138888889	cadence	61281	XMM-LSS_g
61281.35138888889	cadence	61281	ECDFS_g
61282.27777777778	cadence	61282	Elias_S1_g
61283.302777777775	cadence	61283	Euclid_g
61284.038194444445	postgap	61284	Elias_S1_g
61284.30138888889	cadence	61284	XMM-LSS_g
61284.35138888889	cadence	61284	ECDFS_g
61285.35138888889	postgap	61285	ECDFS_g
61286.16111111111	postgap	61286	Euclid_g
61286.32013888889	postgap	61286	XMM-LSS_g
61287.18263888889	cadence	61287	Elias_S1_g
61288.26875	cadence	61288	ECDFS_g
61289.19027777778	cadence	61289	Euclid_g
61289.28888888889	cadence	61289	XMM-LSS_g
61290.2375	cadence	61290	Elias_S1_g
61291.34027777778	cadence	61291	ECDFS_g
61292.209027777775	cadence	61292	Euclid_g
61292.30763888889	cadence	61292	XMM-LSS_g
61293.22638888889	cadence	61293	Elias_S1_g
61294.34027777778	cadence	61294	ECDFS_g
61295.197916666664	cadence	61295	Euclid_g
61295.3	cadence	61295	XMM-LSS_g
61296.22638888889	cadence	61296	Elias_S1_g
61297.33263888889	cadence	61297	ECDFS_g
61298.19027777778	cadence	61298	Euclid_g
61298.28888888889	cadence	61298	XMM-LSS_g
61299.21388888889	cadence	61299	Elias_S1_g
61300.33125	cadence	61300	ECDFS_g
61301.177777777775	cadence	61301	Euclid_g
61301.27777777778	cadence	61301	XMM-LSS_g
61302.25763888889	cadence	61302	Elias_S1_g
61303.22152777778	pregap	61303	Euclid_g
61303.32013888889	cadence	61303	ECDFS_g
61304.32013888889	cadence	61304	XMM-LSS_g
61305.27777777778	pregap	61305	XMM-LSS_g
61305.33263888889	pregap	61305	Elias_S1_g
61306.22152777778	cadence	61306	Euclid_g
61306.32013888889	cadence	61306	ECDFS_g
61307.32013888889	pregap	61307	ECDFS_g
61308.19513888889	cadence	61308	Elias_S1_g
61308.27777777778	cadence	61308	XMM-LSS_g
61309.282638888886	cadence	61309	Euclid_g
61310.32013888889	cadence	61310	ECDFS_g
61311.18263888889	cadence	61311	Elias_S1_g
61311.26875	cadence	61311	XMM-LSS_g
61312.00277777778	postgap	61312	Elias_S1_g
61312.27777777778	cadence	61312	Euclid_g
61313.30902777778	cadence	61313	ECDFS_g
61314.09930555556	postgap	61314	ECDFS_g
61314.14861111111	cadence	61314	XMM-LSS_g
61314.27777777778	postgap	61314	Euclid_g
61315.13263888889	cadence	61315	Elias_S1_g
61315.18194444444	postgap	61315	XMM-LSS_g
61317.22638888889	cadence	61317	ECDFS_g
61317.27569444444	cadence	61317	Euclid_g
61318.16388888889	cadence	61318	Elias_S1_g
61318.2375	cadence	61318	XMM-LSS_g
61320.177777777775	cadence	61320	Euclid_g
61320.27638888889	cadence	61320	ECDFS_g
61321.15277777778	cadence	61321	Elias_S1_g
61321.22638888889	cadence	61321	XMM-LSS_g
61323.166666666664	cadence	61323	Euclid_g
61323.26875	cadence	61323	ECDFS_g
61324.14513888889	cadence	61324	Elias_S1_g
61324.21527777778	cadence	61324	XMM-LSS_g
61326.15902777778	cadence	61326	Euclid_g
61326.25763888889	cadence	61326	ECDFS_g
61327.13263888889	cadence	61327	Elias_S1_g
61327.20763888889	cadence	61327	XMM-LSS_g
61329.15902777778	cadence	61329	Euclid_g
61329.25763888889	cadence	61329	ECDFS_g
61330.18402777778	cadence	61330	Elias_S1_g
61330.23333333333	cadence	61330	XMM-LSS_g
61332.15902777778	pregap	61332	Euclid_g
61332.25763888889	cadence	61332	ECDFS_g
61333.22638888889	cadence	61333	XMM-LSS_g
61333.27638888889	cadence	61333	Elias_S1_g
61334.24513888889	pregap	61334	XMM-LSS_g
61334.3	pregap	61334	Elias_S1_g
61335.209027777775	cadence	61335	Euclid_g
61335.30763888889	cadence	61335	ECDFS_g
61336.30138888889	pregap	61336	ECDFS_g
61337.10138888889	cadence	61337	Elias_S1_g
61337.18402777778	cadence	61337	XMM-LSS_g
61338.25277777778	cadence	61338	Euclid_g
61339.2375	cadence	61339	ECDFS_g
61340.08125	cadence	61340	Elias_S1_g
61340.16388888889	cadence	61340	XMM-LSS_g
61341.01944444444	postgap	61341	Elias_S1_g
61341.220138888886	cadence	61341	Euclid_g
61342.05	postgap	61342	ECDFS_g
61343.09027777778	postgap	61343	XMM-LSS_g
61343.13958333333	postgap	61343	Euclid_g
61344.09027777778	cadence	61344	Elias_S1_g
61345.16388888889	cadence	61345	ECDFS_g
61346.15277777778	cadence	61346	XMM-LSS_g
61346.20208333333	cadence	61346	Euclid_g
61347.08263888889	cadence	61347	Elias_S1_g
61348.19513888889	cadence	61348	ECDFS_g
61349.15138888889	cadence	61349	XMM-LSS_g
61349.200694444444	cadence	61349	Euclid_g
61350.07013888889	cadence	61350	Elias_S1_g
61351.19513888889	cadence	61351	ECDFS_g
61352.14375	cadence	61352	XMM-LSS_g
61352.19305555556	cadence	61352	Euclid_g
61353.07013888889	cadence	61353	Elias_S1_g
61354.18402777778	cadence	61354	ECDFS_g
61355.13263888889	cadence	61355	XMM-LSS_g
61355.18194444444	cadence	61355	Euclid_g
61356.05902777778	cadence	61356	Elias_S1_g
61357.175	cadence	61357	ECDFS_g
61358.13263888889	cadence	61358	XMM-LSS_g
61358.18194444444	cadence	61358	Euclid_g
61359.07013888889	cadence	61359	Elias_S1_g
61359.290972222225	cadence	61359	COSMOS_g
61360.18263888889	cadence	61360	ECDFS_g
61361.09652777778	cadence	61361	Euclid_g
61361.19513888889	cadence	61361	XMM-LSS_g
61362.22638888889	cadence	61362	Elias_S1_g
61362.282638888886	cadence	61362	COSMOS_g
61363.12152777778	pregap	61363	XMM-LSS_g
61363.19513888889	cadence	61363	ECDFS_g
61363.24652777778	pregap	61363	Elias_S1_g
61364.177777777775	pregap	61364	Euclid_g
61364.277083333334	pregap	61364	COSMOS_g
61365.27777777778	pregap	61365	ECDFS_g
61366.038194444445	cadence	61366	Elias_S1_g
61366.1125	cadence	61366	XMM-LSS_g
61367.146527777775	cadence	61367	Euclid_g
61367.26944444444	cadence	61367	COSMOS_g
61368.14513888889	cadence	61368	ECDFS_g
61369.040972222225	cadence	61369	Elias_S1_g
61369.09027777778	cadence	61369	XMM-LSS_g
61370.041666666664	cadence	61370	Euclid_g
61370.27777777778	cadence	61370	COSMOS_g
61371.04236111111	postgap	61371	Elias_S1_g
61371.09166666667	postgap	61371	ECDFS_g
61372.07013888889	postgap	61372	XMM-LSS_g
61372.11944444444	postgap	61372	Euclid_g
61373.27777777778	cadence	61373	COSMOS_g
61374.044444444444	cadence	61374	Elias_S1_g
61374.13263888889	cadence	61374	ECDFS_g
61375.08125	cadence	61375	XMM-LSS_g
61375.13055555556	cadence	61375	Euclid_g
61376.27638888889	cadence	61376	COSMOS_g
61377.04652777778	cadence	61377	Elias_S1_g
61377.12152777778	cadence	61377	ECDFS_g
61377.27777777778	postgap	61377	COSMOS_g
61378.07013888889	cadence	61378	XMM-LSS_g
61378.11944444444	cadence	61378	Euclid_g
61380.04861111111	cadence	61380	Elias_S1_g
61380.1125	cadence	61380	ECDFS_g
61380.27777777778	cadence	61380	COSMOS_g
61381.05902777778	cadence	61381	XMM-LSS_g
61381.10833333333	cadence	61381	Euclid_g
61383.05069444444	cadence	61383	Elias_S1_g
61383.10138888889	cadence	61383	ECDFS_g
61383.27777777778	cadence	61383	COSMOS_g
61384.05763888889	cadence	61384	XMM-LSS_g
61384.106944444444	cadence	61384	Euclid_g
61386.052083333336	cadence	61386	Elias_S1_g
61386.10138888889	cadence	61386	ECDFS_g
61386.27777777778	cadence	61386	COSMOS_g
61387.05763888889	cadence	61387	XMM-LSS_g
61387.106944444444	cadence	61387	Euclid_g
61389.05416666667	cadence	61389	Elias_S1_g
61389.103472222225	cadence	61389	ECDFS_g
61389.27777777778	cadence	61389	COSMOS_g
61390.13263888889	cadence	61390	XMM-LSS_g
61390.18194444444	cadence	61390	Euclid_g
