mjd	why	night_mjd	sequence
60536.30902777778	pregap	60536	XMM-LSS_g
60536.36388888889	pregap	60536	ECDFS_g
60537.33125	cadence	60537	Elias_S1_g
60538.36388888889	pregap	60538	Elias_S1_g
60542.35138888889	bridge	60542	XMM-LSS_g
60543.35138888889	bridge	60543	ECDFS_g
60545.27638888889	bridge	60545	Elias_S1_g
60547.12152777778	postgap	60547	Elias_S1_g
60548.35138888889	postgap	60548	ECDFS_g
60549.22638888889	cadence	60549	Elias_S1_g
60549.27569444444	postgap	60549	XMM-LSS_g
60550.229166666664	cadence	60550	Euclid_g
60550.33263888889	cadence	60550	ECDFS_g
60551.25763888889	cadence	60551	Elias_S1_g
60551.32013888889	cadence	60551	XMM-LSS_g
60552.25277777778	cadence	60552	Euclid_g
60552.35138888889	cadence	60552	ECDFS_g
60553.25763888889	cadence	60553	Elias_S1_g
60553.33125	cadence	60553	XMM-LSS_g
60554.25277777778	cadence	60554	Euclid_g
60554.35138888889	cadence	60554	ECDFS_g
60555.24652777778	cadence	60555	Elias_S1_g
60555.32013888889	cadence	60555	XMM-LSS_g
60556.25277777778	cadence	60556	Euclid_g
60556.35138888889	cadence	60556	ECDFS_g
60557.24513888889	cadence	60557	Elias_S1_g
60557.32013888889	cadence	60557	XMM-LSS_g
60558.240277777775	cadence	60558	Euclid_g
60558.34027777778	cadence	60558	ECDFS_g
60559.23888888889	cadence	60559	Elias_S1_g
60559.30902777778	cadence	60559	XMM-LSS_g
60560.240277777775	cadence	60560	Euclid_g
60560.34027777778	cadence	60560	ECDFS_g
60561.2375	cadence	60561	Elias_S1_g
60561.30763888889	cadence	60561	XMM-LSS_g
60562.240277777775	pregap	60562	Euclid_g
60562.34027777778	cadence	60562	ECDFS_g
60563.22638888889	cadence	60563	Elias_S1_g
60563.3	cadence	60563	XMM-LSS_g
60564.28888888889	pregap	60564	XMM-LSS_g
60564.34027777778	cadence	60564	ECDFS_g
60565.27777777778	cadence	60565	Elias_S1_g
60565.34027777778	pregap	60565	ECDFS_g
60566.32013888889	pregap	60566	Elias_S1_g
60567.34027777778	bridge	60567	Elias_S1_g
60570.28888888889	bridge	60570	XMM-LSS_g
60570.33888888889	bridge	60570	ECDFS_g
60574.02777777778	postgap	60574	Elias_S1_g
60576.12152777778	cadence	60576	Elias_S1_g
60577.18263888889	postgap	60577	ECDFS_g
60577.231944444444	postgap	60577	XMM-LSS_g
60577.28125	postgap	60577	Euclid_g
60578.18402777778	cadence	60578	Elias_S1_g
60579.21527777778	cadence	60579	XMM-LSS_g
60579.26875	cadence	60579	ECDFS_g
60580.18263888889	cadence	60580	Elias_S1_g
60580.27013888889	cadence	60580	Euclid_g
60581.24652777778	cadence	60581	XMM-LSS_g
60581.3	cadence	60581	ECDFS_g
60582.17638888889	cadence	60582	Elias_S1_g
60582.27777777778	cadence	60582	Euclid_g
60583.23888888889	cadence	60583	XMM-LSS_g
60583.28888888889	cadence	60583	ECDFS_g
60584.175	cadence	60584	Elias_S1_g
60584.27638888889	cadence	60584	Euclid_g
60585.23888888889	cadence	60585	XMM-LSS_g
60585.28888888889	cadence	60585	ECDFS_g
60586.16388888889	cadence	60586	Elias_S1_g
60586.271527777775	cadence	60586	Euclid_g
60587.2375	cadence	60587	XMM-LSS_g
60587.28888888889	cadence	60587	ECDFS_g
60588.16388888889	cadence	60588	Elias_S1_g
60588.26875	cadence	60588	Euclid_g
60589.22638888889	cadence	60589	XMM-LSS_g
60589.27777777778	cadence	60589	ECDFS_g
60590.15277777778	cadence	60590	Elias_S1_g
60590.260416666664	cadence	60590	Euclid_g
60591.21527777778	cadence	60591	XMM-LSS_g
60591.27013888889	cadence	60591	ECDFS_g
60592.18263888889	cadence	60592	Elias_S1_g
60592.260416666664	pregap	60592	Euclid_g
60593.21527777778	cadence	60593	XMM-LSS_g
60593.26875	cadence	60593	ECDFS_g
60594.20763888889	pregap	60594	XMM-LSS_g
60594.25763888889	cadence	60594	Elias_S1_g
60594.30694444444	pregap	60594	ECDFS_g
60595.28888888889	pregap	60595	Elias_S1_g
60596.30902777778	bridge	60596	Elias_S1_g
60597.30902777778	bridge	60597	ECDFS_g
60599.20625	bridge	60599	XMM-LSS_g
60603.02777777778	postgap	60603	Elias_S1_g
60604.08125	postgap	60604	ECDFS_g
60605.11388888889	cadence	60605	Elias_S1_g
60606.10138888889	postgap	60606	XMM-LSS_g
60606.15277777778	cadence	60606	ECDFS_g
60607.1125	cadence	60607	Elias_S1_g
60607.16180555556	postgap	60607	Euclid_g
60608.16388888889	cadence	60608	XMM-LSS_g
60608.21527777778	cadence	60608	ECDFS_g
60609.10138888889	cadence	60609	Elias_S1_g
60609.197916666664	cadence	60609	Euclid_g
60610.16388888889	cadence	60610	XMM-LSS_g
60610.21527777778	cadence	60610	ECDFS_g
60611.10138888889	cadence	60611	Elias_S1_g
60611.209027777775	cadence	60611	Euclid_g
60612.16388888889	cadence	60612	XMM-LSS_g
60612.21527777778	cadence	60612	ECDFS_g
60613.09027777778	cadence	60613	Elias_S1_g
60613.20625	cadence	60613	Euclid_g
60614.15277777778	cadence	60614	XMM-LSS_g
60614.20763888889	cadence	60614	ECDFS_g
60615.08888888889	cadence	60615	Elias_S1_g
60615.197916666664	cadence	60615	Euclid_g
60616.15277777778	cadence	60616	XMM-LSS_g
60616.20625	cadence	60616	ECDFS_g
60617.08125	cadence	60617	Elias_S1_g
60617.19027777778	cadence	60617	Euclid_g
60618.14513888889	cadence	60618	XMM-LSS_g
60618.19513888889	cadence	60618	ECDFS_g
60619.08125	cadence	60619	Elias_S1_g
60619.188888888886	cadence	60619	Euclid_g
60620.14513888889	cadence	60620	XMM-LSS_g
60620.19513888889	cadence	60620	ECDFS_g
60621.13263888889	cadence	60621	Elias_S1_g
60621.18194444444	cadence	60621	Euclid_g
60622.14513888889	cadence	60622	XMM-LSS_g
60622.19513888889	cadence	60622	ECDFS_g
60622.24444444444	pregap	60622	Euclid_g
60623.16388888889	pregap	60623	XMM-LSS_g
60623.21527777778	pregap	60623	Elias_S1_g
60624.26875	cadence	60624	ECDFS_g
60625.28888888889	pregap	60625	ECDFS_g
60626.05	bridge	60626	Elias_S1_g
60627.12152777778	bridge	60627	XMM-LSS_g
60628.18263888889	bridge	60628	Euclid_g
60632.035416666666	bridge	60632	ECDFS_g
60633.03888888889	postgap	60633	Elias_S1_g
60634.05138888889	postgap	60634	XMM-LSS_g
60634.10138888889	postgap	60634	ECDFS_g
60635.03888888889	cadence	60635	Elias_S1_g
60635.08819444444	postgap	60635	Euclid_g
60636.10138888889	cadence	60636	XMM-LSS_g
60636.15138888889	cadence	60636	ECDFS_g
60637.03958333333	cadence	60637	Elias_S1_g
60637.12777777778	cadence	60637	Euclid_g
60638.09027777778	cadence	60638	XMM-LSS_g
60638.14375	cadence	60638	ECDFS_g
60639.040972222225	cadence	60639	Elias_S1_g
60639.13263888889	cadence	60639	Euclid_g
60640.09027777778	cadence	60640	XMM-LSS_g
60640.14375	cadence	60640	ECDFS_g
60641.04236111111	cadence	60641	Elias_S1_g
60641.12777777778	cadence	60641	Euclid_g
60642.08263888889	cadence	60642	XMM-LSS_g
60642.13263888889	cadence	60642	ECDFS_g
60643.04375	cadence	60643	Elias_S1_g
60643.12152777778	cadence	60643	Euclid_g
60644.08125	cadence	60644	XMM-LSS_g
60644.13263888889	cadence	60644	ECDFS_g
60645.04583333333	cadence	60645	Elias_S1_g
60645.115277777775	cadence	60645	Euclid_g
60646.07013888889	cadence	60646	XMM-LSS_g
60646.12152777778	cadence	60646	ECDFS_g
60647.04722222222	cadence	60647	Elias_S1_g
60647.1125	cadence	60647	Euclid_g
60648.05902777778	cadence	60648	XMM-LSS_g
60648.11388888889	cadence	60648	ECDFS_g
60649.04791666667	cadence	60649	Elias_S1_g
60649.1125	cadence	60649	Euclid_g
60649.27777777778	cadence	60649	COSMOS_g
60650.07013888889	cadence	60650	XMM-LSS_g
60650.12013888889	cadence	60650	ECDFS_g
60651.049305555556	cadence	60651	Elias_S1_g
60651.146527777775	cadence	60651	Euclid_g
60651.27777777778	cadence	60651	COSMOS_g
60652.05	pregap	60652	Elias_S1_g
60652.09930555556	pregap	60652	XMM-LSS_g
60652.18402777778	cadence	60652	ECDFS_g
60653.177777777775	pregap	60653	Euclid_g
60653.27777777778	cadence	60653	COSMOS_g
60654.24513888889	pregap	60654	ECDFS_g
60655.27777777778	pregap	60655	COSMOS_g
60656.052777777775	bridge	60656	Elias_S1_g
60659.05416666667	bridge	60659	XMM-LSS_g
60660.05486111111	bridge	60660	Euclid_g
60661.05486111111	bridge	60661	ECDFS_g
60662.07013888889	postgap	60662	ECDFS_g
60662.27777777778	bridge	60662	COSMOS_g
60663.055555555555	postgap	60663	Elias_S1_g
60664.07013888889	cadence	60664	ECDFS_g
60665.05694444444	cadence	60665	Elias_S1_g
60665.10555555556	postgap	60665	XMM-LSS_g
60666.07013888889	cadence	60666	ECDFS_g
60666.11944444444	postgap	60666	Euclid_g
60667.05694444444	cadence	60667	Elias_S1_g
60667.10555555556	cadence	60667	XMM-LSS_g
60668.07013888889	cadence	60668	ECDFS_g
60668.11944444444	cadence	60668	Euclid_g
60668.27777777778	postgap	60668	COSMOS_g
60669.05763888889	cadence	60669	Elias_S1_g
60669.106944444444	cadence	60669	XMM-LSS_g
60670.05902777778	cadence	60670	ECDFS_g
60670.10833333333	cadence	60670	Euclid_g
60670.27777777778	cadence	60670	COSMOS_g
60671.058333333334	cadence	60671	Elias_S1_g
60671.10763888889	cadence	60671	XMM-LSS_g
60672.05902777778	cadence	60672	ECDFS_g
60672.10833333333	cadence	60672	Euclid_g
60672.28888888889	cadence	60672	COSMOS_g
60673.058333333334	cadence	60673	Elias_S1_g
60673.10763888889	cadence	60673	XMM-LSS_g
60674.05902777778	cadence	60674	ECDFS_g
60674.10833333333	cadence	60674	Euclid_g
60674.28888888889	cadence	60674	COSMOS_g
60675.05902777778	cadence	60675	Elias_S1_g
60675.10833333333	cadence	60675	XMM-LSS_g
60676.05902777778	cadence	60676	ECDFS_g
60676.10833333333	cadence	60676	Euclid_g
60676.28888888889	cadence	60676	COSMOS_g
60677.05902777778	cadence	60677	Elias_S1_g
60677.10833333333	cadence	60677	XMM-LSS_g
60678.05902777778	cadence	60678	ECDFS_g
60678.10833333333	cadence	60678	Euclid_g
60678.28888888889	cadence	60678	COSMOS_g
60679.05902777778	cadence	60679	Elias_S1_g
60679.10833333333	pregap	60679	XMM-LSS_g
60680.10138888889	cadence	60680	ECDFS_g
60680.15069444444	cadence	60680	Euclid_g
60680.28888888889	cadence	60680	COSMOS_g
60682.05902777778	pregap	60682	Euclid_g
60682.16388888889	pregap	60682	ECDFS_g
60682.28888888889	cadence	60682	COSMOS_g
60684.28888888889	cadence	60684	COSMOS_g
60685.28888888889	pregap	60685	COSMOS_g
60686.058333333334	bridge	60686	ECDFS_g
60692.25763888889	bridge	60692	COSMOS_g
60693.05625	postgap	60693	ECDFS_g
60694.05625	postgap	60694	XMM-LSS_g
60695.055555555555	cadence	60695	ECDFS_g
60696.055555555555	cadence	60696	XMM-LSS_g
60697.05486111111	cadence	60697	ECDFS_g
60697.15138888889	postgap	60697	COSMOS_g
60698.05416666667	cadence	60698	XMM-LSS_g
60698.103472222225	postgap	60698	Euclid_g
60699.05416666667	cadence	60699	ECDFS_g
60699.21388888889	cadence	60699	COSMOS_g
60700.05347222222	cadence	60700	Euclid_g
60701.052777777775	cadence	60701	ECDFS_g
60701.23888888889	cadence	60701	COSMOS_g
60702.052777777775	cadence	60702	Euclid_g
60703.052083333336	cadence	60703	ECDFS_g
60703.2375	cadence	60703	COSMOS_g
60704.05138888889	cadence	60704	Euclid_g
60705.05069444444	cadence	60705	ECDFS_g
60705.22638888889	cadence	60705	COSMOS_g
60706.05	cadence	60706	Euclid_g
60707.049305555556	cadence	60707	ECDFS_g
60707.22638888889	cadence	60707	COSMOS_g
60708.04861111111	cadence	60708	Euclid_g
60709.04861111111	cadence	60709	ECDFS_g
60709.21527777778	cadence	60709	COSMOS_g
60710.04791666667	pregap	60710	ECDFS_g
60710.09722222222	cadence	60710	Euclid_g
60711.04722222222	pregap	60711	Euclid_g
60711.21388888889	cadence	60711	COSMOS_g
60713.21388888889	cadence	60713	COSMOS_g
60715.3	pregap	60715	COSMOS_g
60717.04236111111	bridge	60717	ECDFS_g
60722.18263888889	bridge	60722	COSMOS_g
60724.03680555556	postgap	60724	ECDFS_g
60726.035416666666	cadence	60726	ECDFS_g
60726.08888888889	postgap	60726	COSMOS_g
60727.03472222222	postgap	60727	Euclid_g
60728.03402777778	cadence	60728	ECDFS_g
60728.14513888889	cadence	60728	COSMOS_g
60729.032638888886	cadence	60729	Euclid_g
60730.03194444445	cadence	60730	ECDFS_g
60730.16388888889	cadence	60730	COSMOS_g
60731.03125	cadence	60731	Euclid_g
60732.03055555555	cadence	60732	ECDFS_g
60732.15277777778	cadence	60732	COSMOS_g
60733.02916666667	cadence	60733	Euclid_g
60734.02847222222	cadence	60734	ECDFS_g
60734.15138888889	cadence	60734	COSMOS_g
60735.02777777778	cadence	60735	Euclid_g
60736.027083333334	cadence	60736	ECDFS_g
60736.14513888889	cadence	60736	COSMOS_g
60737.02569444444	cadence	60737	Euclid_g
60738.025	cadence	60738	ECDFS_g
60738.14375	cadence	60738	COSMOS_g
60740.13263888889	cadence	60740	COSMOS_g
60742.20625	pregap	60742	COSMOS_g
60749.10138888889	bridge	60749	COSMOS_g
60754.02638888889	postgap	60754	COSMOS_g
60756.09027777778	cadence	60756	COSMOS_g
60758.08263888889	cadence	60758	COSMOS_g
60760.08125	cadence	60760	COSMOS_g
60762.07013888889	cadence	60762	COSMOS_g
60764.07013888889	cadence	60764	COSMOS_g
60766.05902777778	cadence	60766	COSMOS_g
60768.07013888889	cadence	60768	COSMOS_g
60770.14513888889	pregap	60770	COSMOS_g
60777.02638888889	bridge	60777	COSMOS_g
60782.99652777778	postgap	60783	COSMOS_g
60785.00763888889	cadence	60785	COSMOS_g
60787.00763888889	cadence	60787	COSMOS_g
60788.99652777778	cadence	60789	COSMOS_g
60790.99513888889	cadence	60791	COSMOS_g
60792.98888888889	cadence	60793	COSMOS_g
60794.9875	cadence	60795	COSMOS_g
60797.00763888889	cadence	60797	COSMOS_g
60797.9875	pregap	60798	COSMOS_g
60804.975	bridge	60805	COSMOS_g
60811.97222222222	postgap	60812	COSMOS_g
60813.97152777778	cadence	60814	COSMOS_g
60815.97083333333	cadence	60816	COSMOS_g
60817.97083333333	cadence	60818	COSMOS_g
60818.37013888889	cadence	60818	Elias_S1_g
60819.970138888886	cadence	60820	COSMOS_g
60820.37013888889	cadence	60820	Elias_S1_g
60821.970138888886	cadence	60822	COSMOS_g
60822.37152777778	cadence	60822	Elias_S1_g
60823.96944444445	cadence	60824	COSMOS_g
60824.37152777778	cadence	60824	Elias_S1_g
60825.96944444445	cadence	60826	COSMOS_g
60826.37152777778	cadence	60826	Elias_S1_g
60828.37152777778	cadence	60828	Elias_S1_g
60830.37152777778	cadence	60830	Elias_S1_g
60832.37152777778	pregap	60832	Elias_S1_g
60846.37152777778	postgap	60846	Elias_S1_g
60848.37152777778	cadence	60848	Elias_S1_g
60850.37152777778	cadence	60850	Elias_S1_g
60852.37152777778	cadence	60852	Elias_S1_g
60854.37152777778	cadence	60854	Elias_S1_g
60856.37152777778	cadence	60856	Elias_S1_g
60858.37152777778	cadence	60858	Elias_S1_g
60859.37152777778	pregap	60859	XMM-LSS_g
60860.37152777778	cadence	60860	Elias_S1_g
60861.37152777778	pregap	60861	ECDFS_g
60862.37152777778	cadence	60862	Elias_S1_g
60863.37152777778	pregap	60863	Elias_S1_g
60868.37152777778	bridge	60868	ECDFS_g
60870.37152777778	bridge	60870	Elias_S1_g
60874.37152777778	postgap	60874	Elias_S1_g
60875.37152777778	postgap	60875	ECDFS_g
60876.33125	cadence	60876	Elias_S1_g
60877.32013888889	postgap	60877	XMM-LSS_g
60877.37152777778	cadence	60877	ECDFS_g
60878.36388888889	cadence	60878	Elias_S1_g
60879.32013888889	cadence	60879	XMM-LSS_g
60879.37152777778	cadence	60879	ECDFS_g
60880.3625	cadence	60880	Elias_S1_g
60881.32013888889	cadence	60881	XMM-LSS_g
60881.37152777778	cadence	60881	ECDFS_g
60882.35138888889	cadence	60882	Elias_S1_g
60883.32013888889	cadence	60883	XMM-LSS_g
60883.37152777778	cadence	60883	ECDFS_g
60884.35138888889	cadence	60884	Elias_S1_g
60885.32013888889	cadence	60885	XMM-LSS_g
60885.37152777778	cadence	60885	ECDFS_g
60886.34027777778	cadence	60886	Elias_S1_g
60887.32013888889	cadence	60887	XMM-LSS_g
60887.37152777778	cadence	60887	ECDFS_g
60888.33888888889	cadence	60888	Elias_S1_g
60889.32013888889	pregap	60889	XMM-LSS_g
60889.37152777778	cadence	60889	ECDFS_g
60890.33263888889	cadence	60890	Elias_S1_g
60891.37152777778	pregap	60891	ECDFS_g
60892.3625	pregap	60892	Elias_S1_g
60898.36388888889	bridge	60898	ECDFS_g
60899.33125	bridge	60899	Elias_S1_g
60902.13263888889	postgap	60902	Elias_S1_g
60903.36388888889	postgap	60903	ECDFS_g
60904.2375	cadence	60904	Elias_S1_g
60904.3625	postgap	60904	XMM-LSS_g
60905.260416666664	cadence	60905	Euclid_g
60905.3625	cadence	60905	ECDFS_g
60906.28888888889	cadence	60906	Elias_S1_g
60906.35138888889	cadence	60906	XMM-LSS_g
60907.260416666664	cadence	60907	Euclid_g
60907.3625	cadence	60907	ECDFS_g
60908.28888888889	cadence	60908	Elias_S1_g
60908.35138888889	cadence	60908	XMM-LSS_g
60909.25277777778	cadence	60909	Euclid_g
60909.35138888889	cadence	60909	ECDFS_g
60910.27777777778	cadence	60910	Elias_S1_g
60910.35138888889	cadence	60910	XMM-LSS_g
60911.25277777778	cadence	60911	Euclid_g
60911.35138888889	cadence	60911	ECDFS_g
60912.27013888889	cadence	60912	Elias_S1_g
60912.34027777778	cadence	60912	XMM-LSS_g
60913.25277777778	cadence	60913	Euclid_g
60913.35138888889	cadence	60913	ECDFS_g
60914.26875	cadence	60914	Elias_S1_g
60914.33888888889	cadence	60914	XMM-LSS_g
60915.25277777778	cadence	60915	Euclid_g
60915.35138888889	cadence	60915	ECDFS_g
60916.25763888889	cadence	60916	Elias_S1_g
60916.33263888889	cadence	60916	XMM-LSS_g
60917.25277777778	pregap	60917	Euclid_g
60917.35138888889	cadence	60917	ECDFS_g
60918.25763888889	cadence	60918	Elias_S1_g
60918.33125	cadence	60918	XMM-LSS_g
60919.30138888889	pregap	60919	XMM-LSS_g
60919.35138888889	pregap	60919	ECDFS_g
60920.30902777778	cadence	60920	Elias_S1_g
60921.35138888889	pregap	60921	Elias_S1_g
60925.34027777778	bridge	60925	ECDFS_g
60926.32013888889	bridge	60926	XMM-LSS_g
60928.2375	bridge	60928	Elias_S1_g
60930.08263888889	postgap	60930	Elias_S1_g
60932.17638888889	cadence	60932	Elias_S1_g
60932.225694444445	postgap	60932	ECDFS_g
60932.275	postgap	60932	Euclid_g
60933.2375	postgap	60933	XMM-LSS_g
60934.21388888889	cadence	60934	Elias_S1_g
60934.3	cadence	60934	ECDFS_g
60935.177777777775	cadence	60935	Euclid_g
60935.27777777778	cadence	60935	XMM-LSS_g
60936.20763888889	cadence	60936	Elias_S1_g
60936.32013888889	cadence	60936	ECDFS_g
60937.177777777775	cadence	60937	Euclid_g
60937.27638888889	cadence	60937	XMM-LSS_g
60938.20625	cadence	60938	Elias_S1_g
60938.32013888889	cadence	60938	ECDFS_g
60939.166666666664	cadence	60939	Euclid_g
60939.27013888889	cadence	60939	XMM-LSS_g
60940.19513888889	cadence	60940	Elias_S1_g
60940.32013888889	cadence	60940	ECDFS_g
60941.166666666664	cadence	60941	Euclid_g
60941.26875	cadence	60941	XMM-LSS_g
60942.19513888889	cadence	60942	Elias_S1_g
60942.30902777778	cadence	60942	ECDFS_g
60943.15902777778	cadence	60943	Euclid_g
60943.25763888889	cadence	60943	XMM-LSS_g
60944.18402777778	cadence	60944	Elias_S1_g
60944.30763888889	cadence	60944	ECDFS_g
60945.15902777778	pregap	60945	Euclid_g
60945.25763888889	cadence	60945	XMM-LSS_g
60946.19513888889	cadence	60946	Elias_S1_g
60946.3	cadence	60946	ECDFS_g
60947.24652777778	cadence	60947	XMM-LSS_g
60948.20763888889	pregap	60948	XMM-LSS_g
60948.25763888889	cadence	60948	Elias_S1_g
60948.30694444444	cadence	60948	ECDFS_g
60949.28888888889	pregap	60949	ECDFS_g
60950.32013888889	pregap	60950	Elias_S1_g
60951.32013888889	bridge	60951	Elias_S1_g
60952.32013888889	bridge	60952	XMM-LSS_g
60953.32013888889	bridge	60953	ECDFS_g
60958.03888888889	postgap	60958	Elias_S1_g
60959.09027777778	postgap	60959	XMM-LSS_g
60960.13263888889	cadence	60960	Elias_S1_g
60960.18194444444	postgap	60960	ECDFS_g
60961.17638888889	cadence	60961	XMM-LSS_g
60961.225694444445	postgap	60961	Euclid_g
60962.13263888889	cadence	60962	Elias_S1_g
60962.21388888889	cadence	60962	ECDFS_g
60963.20625	cadence	60963	XMM-LSS_g
60963.25555555556	cadence	60963	Euclid_g
60964.13263888889	cadence	60964	Elias_S1_g
60964.24652777778	cadence	60964	ECDFS_g
60965.19513888889	cadence	60965	XMM-LSS_g
60965.24444444444	cadence	60965	Euclid_g
60966.12152777778	cadence	60966	Elias_S1_g
60966.24652777778	cadence	60966	ECDFS_g
60967.19513888889	cadence	60967	XMM-LSS_g
60967.24444444444	cadence	60967	Euclid_g
60968.12013888889	cadence	60968	Elias_S1_g
60968.23888888889	cadence	60968	ECDFS_g
60969.18402777778	cadence	60969	XMM-LSS_g
60969.23333333333	cadence	60969	Euclid_g
60970.11388888889	cadence	60970	Elias_S1_g
60970.2375	cadence	60970	ECDFS_g
60971.18402777778	cadence	60971	XMM-LSS_g
60971.23333333333	cadence	60971	Euclid_g
60972.1125	cadence	60972	Elias_S1_g
60972.22638888889	cadence	60972	ECDFS_g
60973.17638888889	cadence	60973	XMM-LSS_g
60973.225694444445	cadence	60973	Euclid_g
60974.11388888889	cadence	60974	Elias_S1_g
60974.22638888889	cadence	60974	ECDFS_g
60975.175	cadence	60975	XMM-LSS_g
60975.22430555556	pregap	60975	Euclid_g
60976.175	cadence	60976	Elias_S1_g
60976.22430555556	cadence	60976	ECDFS_g
60977.21527777778	cadence	60977	XMM-LSS_g
60978.24652777778	pregap	60978	Elias_S1_g
60978.29583333333	cadence	60978	ECDFS_g
60979.27638888889	pregap	60979	XMM-LSS_g
60980.3	pregap	60980	ECDFS_g
60989.05902777778	postgap	60989	Elias_S1_g
60989.12152777778	postgap	60989	ECDFS_g
60990.03402777778	postgap	60990	Euclid_g
60990.13263888889	postgap	60990	XMM-LSS_g
60991.05763888889	cadence	60991	Elias_S1_g
60991.17638888889	cadence	60991	ECDFS_g
60992.12152777778	cadence	60992	XMM-LSS_g
60992.17083333333	cadence	60992	Euclid_g
60993.05138888889	cadence	60993	Elias_S1_g
60993.175	cadence	60993	ECDFS_g
60994.12152777778	cadence	60994	XMM-LSS_g
60994.17083333333	cadence	60994	Euclid_g
60995.05	cadence	60995	Elias_S1_g
60995.16388888889	cadence	60995	ECDFS_g
60996.11388888889	cadence	60996	XMM-LSS_g
60996.163194444445	cadence	60996	Euclid_g
60997.05	cadence	60997	Elias_S1_g
60997.16388888889	cadence	60997	ECDFS_g
60998.1125	cadence	60998	XMM-LSS_g
60998.16180555556	cadence	60998	Euclid_g
60999.03888888889	cadence	60999	Elias_S1_g
60999.15277777778	cadence	60999	ECDFS_g
61000.10138888889	cadence	61000	XMM-LSS_g
61000.15069444444	cadence	61000	Euclid_g
61001.03888888889	cadence	61001	Elias_S1_g
61001.15138888889	cadence	61001	ECDFS_g
61002.10138888889	cadence	61002	XMM-LSS_g
61002.15069444444	cadence	61002	Euclid_g
61003.04027777778	cadence	61003	Elias_S1_g
61003.14513888889	cadence	61003	ECDFS_g
61004.1125	cadence	61004	XMM-LSS_g
61004.16180555556	cadence	61004	Euclid_g
61005.041666666664	cadence	61005	Elias_S1_g
61005.15138888889	cadence	61005	ECDFS_g
61006.16388888889	cadence	61006	XMM-LSS_g
61006.21319444444	cadence	61006	Euclid_g
61007.04305555556	pregap	61007	Elias_S1_g
61007.16388888889	pregap	61007	XMM-LSS_g
61007.21388888889	cadence	61007	ECDFS_g
61008.22777777778	pregap	61008	Euclid_g
61009.25763888889	cadence	61009	ECDFS_g
61010.04513888889	bridge	61010	Elias_S1_g
61010.27638888889	pregap	61010	ECDFS_g
61014.04791666667	bridge	61014	XMM-LSS_g
61015.04861111111	bridge	61015	Euclid_g
61017.05	postgap	61017	Elias_S1_g
61017.09930555556	bridge	61017	ECDFS_g
61018.09027777778	postgap	61018	ECDFS_g
61019.05138888889	cadence	61019	Elias_S1_g
61019.100694444445	postgap	61019	XMM-LSS_g
61020.10138888889	cadence	61020	ECDFS_g
61021.052083333336	cadence	61021	Elias_S1_g
61021.10138888889	cadence	61021	XMM-LSS_g
61021.15069444444	postgap	61021	Euclid_g
61022.09027777778	cadence	61022	ECDFS_g
61023.05347222222	cadence	61023	Elias_S1_g
61023.10277777778	cadence	61023	XMM-LSS_g
61023.152083333334	cadence	61023	Euclid_g
61023.27777777778	cadence	61023	COSMOS_g
61024.08888888889	cadence	61024	ECDFS_g
61025.05416666667	cadence	61025	Elias_S1_g
61025.103472222225	cadence	61025	XMM-LSS_g
61025.15277777778	cadence	61025	Euclid_g
61025.27777777778	cadence	61025	COSMOS_g
61026.08263888889	cadence	61026	ECDFS_g
61027.055555555555	cadence	61027	Elias_S1_g
61027.10486111111	cadence	61027	XMM-LSS_g
61027.15416666667	cadence	61027	Euclid_g
61027.27777777778	cadence	61027	COSMOS_g
61028.08125	cadence	61028	ECDFS_g
61029.05625	cadence	61029	Elias_S1_g
61029.10555555556	cadence	61029	XMM-LSS_g
61029.154861111114	cadence	61029	Euclid_g
61029.27777777778	cadence	61029	COSMOS_g
61030.07013888889	cadence	61030	ECDFS_g
61031.05694444444	cadence	61031	Elias_S1_g
61031.10555555556	cadence	61031	XMM-LSS_g
61031.154861111114	cadence	61031	Euclid_g
61031.27777777778	cadence	61031	COSMOS_g
61032.07013888889	cadence	61032	ECDFS_g
61033.05763888889	cadence	61033	Elias_S1_g
61033.106944444444	cadence	61033	XMM-LSS_g
61033.15625	cadence	61033	Euclid_g
61033.27777777778	cadence	61033	COSMOS_g
61034.07013888889	cadence	61034	ECDFS_g
61035.058333333334	pregap	61035	Elias_S1_g
61035.10763888889	pregap	61035	XMM-LSS_g
61035.15694444445	cadence	61035	Euclid_g
61035.27777777778	cadence	61035	COSMOS_g
61036.15277777778	cadence	61036	ECDFS_g
61037.166666666664	pregap	61037	Euclid_g
61037.28888888889	cadence	61037	COSMOS_g
61038.21388888889	pregap	61038	ECDFS_g
61039.28888888889	cadence	61039	COSMOS_g
61040.05902777778	bridge	61040	ECDFS_g
61040.28888888889	pregap	61040	COSMOS_g
61041.05902777778	bridge	61041	Elias_S1_g
61044.05902777778	bridge	61044	Euclid_g
61047.05902777778	postgap	61047	ECDFS_g
61047.28888888889	bridge	61047	COSMOS_g
61048.05902777778	postgap	61048	Elias_S1_g
61049.05902777778	cadence	61049	ECDFS_g
61050.058333333334	cadence	61050	Elias_S1_g
61051.058333333334	cadence	61051	ECDFS_g
61051.10763888889	postgap	61051	Euclid_g
61051.27777777778	postgap	61051	COSMOS_g
61052.058333333334	cadence	61052	Elias_S1_g
61053.058333333334	cadence	61053	ECDFS_g
61053.10763888889	cadence	61053	Euclid_g
61053.25763888889	cadence	61053	COSMOS_g
61054.05763888889	cadence	61054	Elias_S1_g
61055.05763888889	cadence	61055	ECDFS_g
